t_sec,security,action,trader,price,qty
1681,1,ClearBid,T-023,0,0
1682,1,ClearBid,T-023,0,0
1683,1,ClearBid,T-023,0,0
1684,1,Ask,T-002,24999,1668
1688,1,Ask,T-021,25000,92
1691,1,Bid,T-019,24999,1000
1691,1,Bid,T-008,25000,500
1692,1,Ask,T-030,25000,2
1695,1,Bid,T-005,24999,1000
1695,1,Bid,T-001,24998,10
1696,1,Ask,T-019,25000,1000
1699,1,Ask,T-008,24999,500
1703,1,Ask,T-019,25000,1000
1704,1,ClearBid,T-001,0,0
1705,1,ClearAsk,T-001,0,0
1705,1,Bid,T-001,24999,10
1706,1,ClearBid,T-005,0,0
1706,1,Ask,T-019,25000,1000
1709,1,Bid,T-030,24999,2
1711,1,Bid,T-001,24000,10
1711,1,ClearAsk,T-019,0,0
1711,1,Bid,T-008,25000,500
1713,1,Ask,T-019,25000,1000
1713,1,Ask,T-005,25000,500
1716,1,Ask,T-008,24999,500
1719,1,Bid,T-030,24999,4
1720,1,Bid,T-027,1,1
1721,1,Bid,T-015,25000,10
1724,1,Bid,T-013,25000,30
1724,1,Ask,T-015,24999,10
1726,1,Bid,T-029,24998,1
1726,1,Bid,T-008,25000,500
1730,1,Ask,T-008,24999,500
1732,1,Ask,T-008,24999,500
1732,1,Bid,T-007,25000,-100
1733,1,Bid,T-007,25000,-100
1735,1,Ask,T-001,25000,494
1736,1,Ask,T-011,24999,10
1738,1,ClearAsk,T-008,0,0
1741,1,Ask,T-019,25000,560
1741,1,Bid,T-005,24999,10000
1741,1,Bid,T-020,24999,10
1745,1,Ask,T-030,25000,2
1747,1,Bid,T-029,24998,1
1748,1,Ask,T-008,24998,408
1748,1,ClearAsk,T-029,0,0
1749,1,ClearBid,T-029,0,0
1749,1,Ask,T-021,25000,92
1749,1,Bid,T-029,24998,1
1751,1,ClearBid,T-020,0,0
1751,1,ClearBid,T-020,0,0
1753,1,Bid,T-013,25000,1000
1754,1,ClearAsk,T-005,0,0
1754,1,Bid,T-029,24999,1
1754,1,Bid,T-008,25000,408
1754,1,ClearBid,T-001,0,0
1754,1,Ask,T-005,25000,418
1754,1,ClearAsk,T-001,0,0
1755,1,Bid,T-029,24999,1
1757,1,Bid,T-019,24999,10000
1757,1,Bid,T-029,24999,1
1758,1,Ask,T-008,24999,408
1759,1,Bid,T-019,24999,10000
1759,1,Bid,T-029,24999,1
1760,1,ClearAsk,T-029,0,0
1760,1,Ask,T-005,25000,1000
1761,1,ClearBid,T-029,0,0
1761,1,ClearBid,T-019,0,0
1761,1,Bid,T-029,24999,1
1763,1,Bid,T-008,25000,408
1764,1,Bid,T-029,24999,1
1768,1,Bid,T-019,24999,10000
1768,1,Ask,T-008,24999,408
1772,1,Bid,T-029,24999.2,1
1775,1,Bid,T-015,25000,100
1775,1,Ask,T-015,25000,100
1775,1,Ask,T-030,25000,2
1777,1,Ask,T-005,25000,276
1778,1,Bid,T-008,25000,408
1778,1,Bid,T-029,25000,1
1779,1,Bid,T-001,24998,200
1780,1,ClearAsk,T-029,0,0
1780,1,Bid,T-008,25000,408
1780,1,ClearBid,T-029,0,0
1783,1,ClearBid,T-029,0,0
1783,1,ClearAsk,T-029,0,0
1785,1,Ask,T-030,25000,2
1785,1,Ask,T-029,25000,1
1785,1,Ask,T-008,24999,408
1786,1,Ask,T-008,24999,408
1790,1,Bid,T-015,25000,100
1790,1,Ask,T-005,25000,1000
1791,1,Ask,T-015,25000,100
1794,1,Bid,T-008,25000,408
1795,1,Bid,T-008,25000,408
1796,1,Bid,T-008,25000,408
1796,1,Bid,T-021,24999,50
1797,1,Bid,T-015,25000,100
1800,1,Ask,T-005,25000,115
1801,1,Bid,T-030,24990,2
1803,1,ClearBid,T-019,0,0
1804,1,ClearBid,T-021,0,0
1804,1,ClearAsk,T-021,0,0
1804,1,Ask,T-008,25000,914
1805,1,Ask,T-015,25000,100
1806,1,Ask,T-008,25000,914
1807,1,Ask,T-013,25000,900
1807,1,Ask,T-008,25000,914
1808,1,Ask,T-008,25000,914
1808,1,Ask,T-008,25000,914
1808,1,Ask,T-008,25000,914
1809,1,Bid,T-019,24999,10000
1809,1,ClearBid,T-008,0,0
1810,1,Bid,T-030,24998,2
1810,1,Bid,T-019,24999,10000
1810,1,ClearBid,T-008,0,0
1811,1,Ask,T-008,25000,914
1812,1,Bid,T-001,24999,200
1813,1,Ask,T-005,25000,200
1818,1,Ask,T-005,25000,200
1818,1,Bid,T-015,25000,614
1819,1,Ask,T-015,25000,614
1820,1,Bid,T-030,24998,2
1824,1,Bid,T-021,25000,5000
1825,1,ClearBid,T-011,0,0
1825,1,Ask,T-015,24999,614
1827,1,ClearBid,T-011,0,0
1829,1,Bid,T-019,24999,10000
1830,1,Bid,T-021,25000,5000
1831,1,Bid,T-015,25000,1000
1832,1,ClearBid,T-023,0,0
1832,1,Bid,T-030,24998,2
1834,1,Bid,T-001,24999,200
1835,1,Bid,T-001,24999,200
1835,1,Bid,T-001,24999,200
1838,1,Bid,T-030,24997,2
1838,1,Ask,T-021,25000,7303
1843,1,Ask,T-005,25000,414
1843,1,Ask,T-015,24999,386
1843,1,Bid,T-019,24999,10000
1843,1,Bid,T-019,24999,10000
1843,1,Bid,T-019,24999,10000
1843,1,Bid,T-019,24999,10000
1844,1,Bid,T-019,24999,10000
1844,1,Bid,T-019,24999,10000
1844,1,Bid,T-019,24999,10000
1844,1,Bid,T-019,24999,10000
1845,1,Bid,T-019,24999,10000
1845,1,Bid,T-019,24999,10000
1849,1,Bid,T-013,25000,1000
1851,1,Bid,T-019,24999,500
1853,1,ClearBid,T-019,0,0
1853,1,Bid,T-019,24999,500
1856,1,Bid,T-019,24999,500
1860,1,ClearBid,T-015,0,0
1860,1,ClearBid,T-019,0,0
1860,1,ClearBid,T-019,0,0
1860,1,ClearAsk,T-015,0,0
1860,1,ClearBid,T-019,0,0
1860,1,ClearBid,T-019,0,0
1861,1,ClearBid,T-019,0,0
1861,1,Bid,T-030,24997,2
1861,1,ClearBid,T-019,0,0
1861,1,Bid,T-030,24997,2
1861,1,ClearBid,T-019,0,0
1861,1,ClearBid,T-019,0,0
1862,1,Bid,T-030,24997,2
1862,1,ClearBid,T-019,0,0
1862,1,Bid,T-030,24997,2
1862,1,ClearBid,T-019,0,0
1862,1,Bid,T-030,24997,2
1862,1,Bid,T-030,24997,2
1862,1,Bid,T-019,24999,500
1862,1,Bid,T-030,24997,2
1862,1,Bid,T-002,25000,3425
1862,1,Bid,T-025,2,1000
1863,1,Bid,T-030,24997,2
1864,1,ClearBid,T-002,0,0
1866,1,Ask,T-013,25000,1000
1870,1,Ask,T-002,25000,3406
1871,1,Bid,T-030,24997,2
1871,1,Ask,T-013,25000,1000
1871,1,Ask,T-021,25000,2697
1872,1,Ask,T-013,25000,1000
1872,1,Bid,T-030,24997,2
1876,1,Ask,T-005,25000,1000
1879,1,ClearAsk,T-002,0,0
1880,1,Bid,T-019,24999,500
1881,1,ClearAsk,T-005,0,0
1881,1,Bid,T-015,25000,1000
1881,1,Ask,T-005,25000,3100
1882,1,Bid,T-015,25000,1000
1883,1,Bid,T-015,25000,1000
1884,1,Bid,T-015,25000,1000
1884,1,Bid,T-015,25000,1000
1885,1,Ask,T-015,25000,1000
1885,1,Ask,T-015,25000,1000
1885,1,Ask,T-015,25000,1000
1885,1,Ask,T-015,25000,1000
1885,1,Ask,T-015,25000,1000
1886,1,Ask,T-015,25000,1000
1886,1,Ask,T-015,25000,1000
1886,1,Ask,T-015,25000,1000
1888,1,Ask,T-002,24999,1306
1888,1,Ask,T-015,24999,1000
1889,1,Ask,T-015,24999,1000
1889,1,Ask,T-015,24999,1000
1889,1,Ask,T-015,24999,1000
1889,1,Ask,T-015,24999,1000
1889,1,Ask,T-015,24999,1000
1889,1,Ask,T-015,24999,1000
1889,1,Ask,T-015,24999,1000
1890,1,Ask,T-015,24999,1000
1890,1,Ask,T-015,24999,1000
1890,1,Ask,T-015,24999,1000
1892,1,Ask,T-015,24999,1000
1892,1,Ask,T-015,24999,1000
1892,1,Ask,T-015,24999,1000
1893,1,Bid,T-030,24997,2
1896,1,ClearBid,T-025,0,0
1897,1,Bid,T-002,24999,5000
1897,1,Ask,T-009,25000,10
1898,1,Bid,T-030,24998,2
1900,1,Bid,T-025,2,1000
1902,1,Bid,T-002,24999,5000
1903,1,Bid,T-030,24998,2
1904,1,Ask,T-019,25000,1000
1904,1,Bid,T-005,24999,25000
1904,1,ClearBid,T-001,0,0
1905,1,ClearAsk,T-001,0,0
1905,1,Bid,T-013,25000,2000
1908,1,Ask,T-002,24999,10000
1913,1,Ask,T-016,24999,60
1915,1,Bid,T-019,24999,1000
1920,1,Ask,T-005,25000,14363
1920,1,ClearBid,T-001,0,0
1921,1,ClearAsk,T-001,0,0
1921,1,Bid,T-002,25000,10000
1921,1,Ask,T-001,25000,800
1922,1,Bid,T-013,25000,2000
1924,1,Bid,T-013,25000,2000
1925,1,Ask,T-002,25000,10000
1925,1,Bid,T-025,2,10000
1928,1,Bid,T-030,24998,2
1928,1,ClearBid,T-015,0,0
1928,1,ClearAsk,T-015,0,0
1929,1,ClearAsk,T-002,0,0
1929,1,Ask,T-013,25000,4000
1929,1,Ask,T-013,25000,4000
1929,1,Ask,T-013,25000,4000
1929,1,Ask,T-013,25000,4000
1929,1,Ask,T-013,25000,4000
1932,1,Ask,T-002,24999,10000
1934,1,Bid,T-016,24999.01,60
1935,1,Bid,T-016,24999.01,60
1937,1,Ask,T-005,25000,10000
1938,1,Bid,T-019,24999,10000
1939,1,Ask,T-005,25000,10000
1939,1,Bid,T-002,25000,10000
1943,1,Bid,T-008,25000,5174
1943,1,Ask,T-002,24999,10000
1945,1,Bid,T-016,24999.01,60
1950,1,Bid,T-019,24999,10000
1957,1,Bid,T-019,24999,10000
1958,1,Bid,T-019,24999,10000
1959,1,Bid,T-019,24999,10000
1961,1,Bid,T-002,25000,10000
1962,1,Bid,T-030,24998,2
1965,1,Ask,T-002,24999,10000
1966,1,ClearBid,T-001,0,0
1966,1,ClearAsk,T-001,0,0
1967,1,Bid,T-030,24998,2
1967,1,Bid,T-001,24999,60
1968,1,Bid,T-030,24998,2
1968,1,Bid,T-030,24998,2
1969,1,Bid,T-030,24998,2
1970,1,Bid,T-002,25000,10000
1971,1,Ask,T-019,25000,10000
1973,1,Ask,T-019,25000,10000
1974,1,Ask,T-002,24999,10000
1974,1,Bid,T-030,24998,2
1975,1,Bid,T-022,25000,1
1978,1,ClearBid,T-019,0,0
1978,1,Bid,T-030,24999,2
1979,1,ClearAsk,T-001,0,0
1980,1,ClearBid,T-019,0,0
1980,1,ClearBid,T-001,0,0
1980,1,Ask,T-016,25000,180
1982,1,ClearBid,T-019,0,0
1982,1,Bid,T-002,25000,10000
1983,1,Ask,T-016,25000,180
1983,1,Ask,T-016,25000,180
1984,1,Ask,T-016,25000,180
1984,1,Ask,T-016,25000,180
1984,1,Bid,T-030,24999,2
1984,1,Ask,T-016,25000,180
1985,1,Ask,T-019,25000,10000
1986,1,Ask,T-002,24999,10000
1988,1,Bid,T-022,25000,100
1990,1,Ask,T-019,25000,10000
1991,1,Bid,T-005,24999,25000
1995,1,Bid,T-015,25000,1000
1997,1,Bid,T-013,20000,4000
2001,1,Ask,T-030,25000,2
2003,1,Ask,T-021,24999,25000
2004,1,ClearBid,T-029,0,0
2004,1,Bid,T-002,25000,20000
2004,1,ClearAsk,T-029,0,0
2004,1,ClearAsk,T-029,0,0
2005,1,ClearAsk,T-029,0,0
2005,1,ClearAsk,T-029,0,0
2005,1,ClearAsk,T-029,0,0
2005,1,ClearAsk,T-029,0,0
2005,1,ClearAsk,T-029,0,0
2006,1,ClearBid,T-029,0,0
2006,1,ClearBid,T-019,0,0
2007,1,ClearAsk,T-019,0,0
2007,1,ClearAsk,T-019,0,0
2007,1,ClearBid,T-019,0,0
2008,1,ClearBid,T-019,0,0
2008,1,Ask,T-005,25000,18914
2009,1,Bid,T-016,25000,10000
2009,1,Bid,T-016,25000,10000
2009,1,Bid,T-016,25000,10000
2009,1,Bid,T-016,25000,10000
2010,1,Bid,T-016,25000,10000
2010,1,Bid,T-016,25000,10000
2010,1,Bid,T-016,25000,10000
2011,1,Ask,T-030,25000,2
2011,1,Ask,T-021,25000,5000
2012,1,Ask,T-016,25000,10000
2012,1,Ask,T-016,25000,10000
2012,1,Ask,T-016,25000,10000
2012,1,Ask,T-016,25000,10000
2012,1,Ask,T-016,25000,10000
2012,1,Ask,T-016,25000,10000
2012,1,Ask,T-002,24999,20000
2013,1,Ask,T-016,25000,10000
2013,1,Bid,T-008,25000,5174
2013,1,Ask,T-016,25000,10000
2013,1,Ask,T-016,25000,10000
2013,1,Ask,T-016,25000,10000
2013,1,Ask,T-016,25000,10000
2014,1,Ask,T-016,25000,10000
2014,1,Ask,T-016,25000,10000
2014,1,Bid,T-001,24999,1000
2014,1,Ask,T-016,25000,10000
2014,1,Ask,T-016,25000,10000
2014,1,Ask,T-016,25000,10000
2015,1,Ask,T-016,25000,10000
2015,1,Ask,T-016,25000,10000
2015,1,Ask,T-016,25000,10000
2016,1,Ask,T-016,25000,10000
2016,1,ClearBid,T-008,0,0
2016,1,Ask,T-016,25000,10000
2016,1,Ask,T-016,25000,10000
2016,1,Ask,T-016,25000,10000
2016,1,Ask,T-016,25000,10000
2016,1,Bid,T-008,25000,5174
2016,1,Ask,T-016,25000,10000
2017,1,Bid,T-008,25000,5174
2019,1,ClearBid,T-008,0,0
2020,1,ClearBid,T-008,0,0
2020,1,ClearBid,T-008,0,0
2024,1,Bid,T-030,24998,4
2025,1,Ask,T-008,25000,15522
2025,1,Bid,T-030,24998,4
2027,1,Bid,T-013,25000,25000
2029,1,Bid,T-013,25000,25000
2030,1,Bid,T-008,25000,15522
2031,1,Bid,T-030,24998,8
2031,1,Bid,T-019,24999,10000
2032,1,ClearBid,T-002,0,0
2032,1,Bid,T-009,2500,10
2033,1,Bid,T-008,25000,15522
2033,1,ClearBid,T-002,0,0
2033,1,ClearBid,T-002,0,0
2033,1,ClearBid,T-002,0,0
2034,1,Bid,T-013,25000,25000
2034,1,ClearBid,T-002,0,0
2034,1,ClearBid,T-002,0,0
2034,1,ClearBid,T-008,0,0
2035,1,Bid,T-008,25000,15522
2036,1,Bid,T-005,24999,25000
2039,1,ClearBid,T-008,0,0
2040,1,ClearBid,T-008,0,0
2041,1,Bid,T-008,25000,5000
2042,1,ClearBid,T-019,0,0
2043,1,Bid,T-029,1.00E-07,25000
2044,1,Bid,T-019,24999,9331
2046,1,Bid,T-029,0.0001,25000
2047,1,ClearAsk,T-013,0,0
2047,1,ClearBid,T-013,0,0
2049,1,Ask,T-013,25000,9029
2051,1,ClearAsk,T-029,0,0
2051,1,ClearBid,T-029,0,0
2053,1,ClearBid,T-009,0,0
2053,1,Ask,T-008,25000,5000
2054,1,Ask,T-021,25000,25000
2055,1,Bid,T-019,25000,9331
2057,1,Bid,T-008,25000,5000
2058,1,Bid,T-008,25000,5000
2058,1,Bid,T-008,25000,5000
2059,1,Ask,T-021,24999,25000
2060,1,Ask,T-021,24999,25000
2060,1,ClearBid,T-008,0,0
2060,1,Ask,T-021,24999,25000
2062,1,Ask,T-021,24999,25000
2062,1,Ask,T-021,24999,25000
2062,1,Ask,T-021,24999,25000
2062,1,Bid,T-013,25000,9029
2062,1,Bid,T-030,24998,5
2062,1,Ask,T-021,24999,25000
2063,1,ClearAsk,T-019,0,0
2063,1,Ask,T-001,25000,1000
2063,1,ClearBid,T-019,0,0
2064,1,ClearAsk,T-019,0,0
2065,1,ClearBid,T-019,0,0
2066,1,Ask,T-005,25000,25000
2069,1,Ask,T-008,24998,15000
2072,1,Bid,T-013,25000,9029
2072,1,Bid,T-013,25000,9029
2072,1,Ask,T-019,25000,9331
2080,1,Bid,T-010,100,5
2081,1,ClearBid,T-008,0,0
2082,1,Bid,T-019,24999,500
2082,1,Bid,T-005,24998,25000
2082,1,Bid,T-032,1500,150
2083,1,ClearAsk,T-008,0,0
2083,1,Bid,T-019,24999,500
2083,1,Bid,T-019,24999,500
2084,1,Bid,T-003,1,100
2084,1,Bid,T-019,24999,500
2084,1,Bid,T-019,24999,500
2084,1,Bid,T-019,24999,500
2085,1,Bid,T-030,25000,5
2086,1,Ask,T-013,24998,9029
2086,1,Ask,T-013,24998,9029
2086,1,Ask,T-013,24998,9029
2086,1,Bid,T-019,24999,10000
2087,1,Ask,T-030,25000,5
2087,1,ClearAsk,T-010,0,0
2087,1,ClearAsk,T-005,0,0
2088,1,Bid,T-001,24998,1000
2089,1,ClearBid,T-005,0,0
2089,1,ClearBid,T-030,0,0
2089,1,Ask,T-021,24998,25000
2090,1,Ask,T-021,24998,25000
2090,1,Ask,T-021,24998,25000
2090,1,Ask,T-021,24998,25000
2090,1,Bid,T-002,100,1000
2091,1,Ask,T-020,25000,3900
2094,1,ClearAsk,T-016,0,0
2095,1,ClearBid,T-016,0,0
2095,1,ClearBid,T-001,0,0
2095,1,ClearBid,T-003,0,0
2095,1,ClearAsk,T-001,0,0
2096,1,ClearBid,T-032,0,0
2096,1,Ask,T-019,25000,10000
2096,1,Ask,T-020,25000,3900
2097,1,Bid,T-003,1,100
2098,1,Ask,T-019,25000,10000
2098,1,Bid,T-035,1000,5
2099,1,Ask,T-030,25000,5
2100,1,Ask,T-030,25000,5
2100,1,Bid,T-037,50,5
2101,1,Ask,T-020,25000,3900
2101,1,Bid,T-032,100,150
2102,1,Ask,T-001,25000,1000
2102,1,Ask,T-020,25000,3900
2102,1,Bid,T-035,1000,5
2102,1,Ask,T-020,25000,3900
2103,1,Ask,T-020,25000,3900
2103,1,Ask,T-020,25000,3900
2103,1,Ask,T-020,25000,3900
2103,1,Bid,T-008,2000,15000
2103,1,Ask,T-020,25000,3900
2106,1,Bid,T-036,200,10
2107,1,Ask,T-020,25000,3900
2107,1,Ask,T-020,25000,3900
2108,1,Ask,T-020,25000,3900
2108,1,Ask,T-001,24999,1000
2108,1,Bid,ME,1,10
2109,1,Bid,T-033,101,500
2109,1,Bid,T-026,1,1000
2110,1,Ask,T-030,25000,15
2111,1,Bid,T-009,1000,10
2112,1,Bid,T-024,101,1
2113,1,Bid,T-026,1,1000
2113,1,Bid,T-034,3000,10000
2114,1,Bid,T-016,24999,1000
2114,1,Bid,T-016,24999,1000
2114,1,ClearBid,T-002,0,0
2114,1,Bid,T-016,24999,1000
2114,1,Bid,T-016,24999,1000
2115,1,Ask,T-019,25000,10000
2115,1,Bid,ME,1,10
2115,1,Bid,T-002,4000,10000
2115,1,Bid,T-011,120,10
2118,1,ClearBid,T-032,0,0
2118,1,ClearBid,T-032,0,0
2120,1,Bid,T-006,1,3
2121,1,Ask,T-021,24997,25000
2122,1,Bid,T-034,5000,10000
2122,1,ClearAsk,T-016,0,0
2123,1,ClearAsk,T-016,0,0
2123,1,ClearBid,T-016,0,0
2123,1,Ask,T-021,24997,25000
2123,1,ClearBid,T-016,0,0
2125,1,Bid,T-013,24997,2000
2128,1,Bid,T-013,24997,2000
2129,1,Bid,T-035,3000,3
2129,1,Bid,T-035,3000,3
2129,1,Bid,T-035,3000,3
2129,1,Bid,T-035,3000,3
2129,1,Bid,T-007,5001,10000
2131,1,ClearAsk,T-008,0,0
2131,1,ClearBid,T-008,0,0
2131,1,ClearAsk,T-024,0,0
2132,1,ClearBid,T-024,0,0
2135,1,Ask,T-020,25000,3900
2135,1,Ask,T-020,25000,3900
2136,1,Bid,T-013,24997,3999
2136,1,Bid,T-024,101,1
2136,1,Ask,T-020,25000,3900
2136,1,Bid,T-013,24997,3999
2136,1,ClearBid,T-009,0,0
2136,1,Bid,T-013,24997,3999
2136,1,Ask,T-020,25000,3900
2136,1,Bid,T-013,24997,3999
2136,1,Bid,T-013,24997,3999
2136,1,Bid,T-013,24997,3999
2136,1,Ask,T-020,25000,3900
2136,1,Bid,T-013,24997,3999
2136,1,Bid,T-013,24997,3999
2136,1,Ask,T-020,25000,3900
2137,1,Bid,T-013,24997,3999
2137,1,Bid,T-013,24997,3999
2137,1,Bid,T-013,24997,3999
2137,1,ClearBid,T-034,0,0
2137,1,Bid,T-013,24997,3999
2137,1,Bid,T-013,24997,3999
2137,1,Bid,T-013,24997,3999
2137,1,Bid,T-013,24997,3999
2138,1,Bid,T-013,24997,3999
2138,1,ClearBid,T-007,0,0
2138,1,ClearBid,T-007,0,0
2138,1,Bid,T-027,90,1
2138,1,Ask,T-013,24997,3999
2139,1,Bid,T-034,5002,10000
2139,1,Ask,T-013,24997,3999
2139,1,Ask,T-013,24997,3999
2139,1,Ask,T-013,24997,3999
2139,1,Ask,T-013,24997,3999
2139,1,Ask,T-013,24997,3999
2139,1,Ask,T-019,25000,10000
2139,1,Ask,T-013,24997,3999
2139,1,Ask,T-013,24997,3999
2139,1,Ask,T-013,24997,3999
2140,1,Ask,T-013,24997,3999
2140,1,ClearBid,T-002,0,0
2140,1,Ask,T-013,24997,3999
2140,1,Ask,T-013,24997,3999
2140,1,Bid,T-029,5000,100
2140,1,Ask,T-013,24997,3999
2140,1,Bid,T-005,24995,10000
2140,1,Ask,T-013,24997,3999
2140,1,Ask,T-013,24997,3999
2140,1,Ask,T-013,24997,3999
2140,1,Ask,T-013,24997,3999
2140,1,Ask,T-021,24997,25000
2141,1,Ask,T-021,24997,25000
2141,1,Ask,T-013,24997,3999
2141,1,Ask,T-013,24997,3999
2141,1,Ask,T-021,24997,25000
2141,1,ClearAsk,T-002,0,0
2141,1,Ask,T-013,24997,3999
2141,1,Ask,T-021,24997,25000
2141,1,Ask,T-013,24997,3999
2141,1,Ask,T-021,24997,25000
2141,1,Ask,T-013,24997,3999
2141,1,Ask,T-013,24997,3999
2141,1,ClearBid,T-002,0,0
2141,1,Ask,T-013,24997,3999
2141,1,Ask,T-013,24997,3999
2142,1,Bid,T-029,5000,100
2142,1,Ask,T-013,24997,3999
2142,1,Ask,T-013,24997,3999
2142,1,Ask,T-013,24997,3999
2142,1,Ask,T-013,24997,3999
2142,1,Ask,T-013,24997,3999
2142,1,Ask,T-013,24997,3999
2142,1,Ask,T-013,24997,3999
2142,1,Ask,T-013,24997,3999
2143,1,Ask,T-013,24997,3999
2143,1,Ask,T-013,24997,3999
2143,1,Ask,T-013,24997,3999
2143,1,Ask,T-013,24997,3999
2143,1,Ask,T-021,24997,25000
2143,1,Ask,T-013,24997,3999
2143,1,Ask,T-013,24997,3999
2143,1,Ask,T-013,24997,3999
2144,1,Ask,T-013,24997,3999
2144,1,Ask,T-013,24997,3999
2144,1,Ask,T-013,24997,3999
2144,1,Ask,T-013,24997,3999
2144,1,ClearBid,T-029,0,0
2144,1,Ask,T-013,24997,3999
2144,1,Ask,T-013,24997,3999
2144,1,Ask,T-013,24997,3999
2145,1,Ask,T-013,24997,3999
2145,1,Ask,T-013,24997,3999
2145,1,Ask,T-013,24997,3999
2145,1,Bid,T-029,5000,100
2145,1,Ask,T-030,25000,4
2145,1,Ask,T-013,24997,3999
2145,1,Ask,T-013,24997,3999
2145,1,Ask,T-013,24997,3999
2148,1,Ask,T-020,25000,3900
2148,1,Ask,T-021,24999,25000
2148,1,ClearBid,T-005,0,0
2149,1,Ask,T-021,24999,25000
2149,1,Ask,T-021,24999,25000
2150,1,Ask,T-019,25000,10000
2151,1,Bid,T-005,24995,1000
2152,1,ClearBid,T-001,0,0
2152,1,ClearAsk,T-001,0,0
2154,1,Bid,T-036,5005,10
2155,1,Ask,T-030,25000,4
2155,1,Bid,T-031,6000,431
2158,1,Ask,T-001,24998,2000
2160,1,Ask,T-021,24996,25000
2160,1,Ask,T-030,25000,10
2161,1,Ask,T-019,25000,10000
2161,1,Ask,T-021,24996,25000
2162,1,Ask,T-013,24995,3999
2162,1,Ask,T-013,24995,3999
2162,1,Ask,T-013,24995,3999
2162,1,Ask,T-013,24995,3999
2162,1,Ask,T-013,24995,3999
2163,1,Ask,T-013,24995,3999
2163,1,Ask,T-013,24995,3999
2163,1,Ask,T-013,24995,3999
2163,1,Ask,T-013,24995,3999
2163,1,Ask,T-013,24995,3999
2163,1,Bid,T-008,10000,15000
2163,1,Ask,T-013,24995,3999
2163,1,Ask,T-013,24995,3999
2164,1,Ask,T-013,24995,3999
2164,1,Ask,T-013,24995,3999
2164,1,Ask,T-013,24995,3999
2164,1,Ask,T-013,24995,3999
2165,1,Ask,T-013,24995,3999
2165,1,Ask,T-013,24995,3999
2165,1,Ask,T-013,24995,3999
2165,1,Ask,T-013,24995,3999
2165,1,Ask,T-013,24995,3999
2165,1,Ask,T-013,24995,3999
2165,1,Ask,T-013,24995,3999
2166,1,Ask,T-013,24995,3999
2166,1,Ask,T-013,24995,3999
2166,1,ClearBid,T-034,0,0
2167,1,Bid,T-034,6002,10000
2167,1,ClearBid,T-036,0,0
2168,1,Ask,T-013,24995,3999
2168,1,Ask,T-013,24995,3999
2168,1,Bid,T-009,5000,10
2169,1,Bid,T-013,24995,3999
2169,1,Ask,T-019,24995,10000
2169,1,Bid,T-013,24995,3999
2169,1,Bid,T-013,24995,3999
2169,1,Bid,T-013,24995,3999
2169,1,Bid,T-013,24995,3999
2169,1,Bid,T-013,24995,3999
2169,1,Bid,T-013,24995,3999
2169,1,Bid,T-013,24995,3999
2169,1,Bid,T-013,24995,3999
2169,1,Bid,T-013,24995,3999
2169,1,Bid,T-013,24995,3999
2169,1,Ask,T-013,24995,3999
2169,1,Ask,T-013,24995,3999
2170,1,Ask,T-013,24995,3999
2170,1,Ask,T-013,24995,3999
2170,1,Ask,T-013,24995,3999
2170,1,Ask,T-019,24995,10000
2170,1,Ask,T-013,24995,3999
2170,1,Ask,T-013,24995,3999
2170,1,Ask,T-013,24995,3999
2170,1,Ask,T-013,24995,3999
2170,1,Ask,T-013,24995,3999
2170,1,Ask,T-013,24995,3999
2170,1,Ask,T-013,24995,3999
2170,1,Ask,T-013,24995,3999
2170,1,Ask,T-013,24995,3999
2172,1,ClearBid,T-018,0,0
2172,1,ClearAsk,T-031,0,0
2172,1,Ask,T-013,24995,3999
2172,1,Ask,T-013,24995,3999
2172,1,Ask,T-013,24995,3999
2172,1,Ask,T-013,24995,3999
2173,1,ClearAsk,T-018,0,0
2173,1,Ask,T-013,24995,3999
2173,1,ClearBid,T-031,0,0
2173,1,Ask,T-013,24995,3999
2173,1,ClearBid,T-008,0,0
2173,1,Ask,T-020,25000,3900
2174,1,ClearBid,T-013,0,0
2174,1,ClearBid,T-018,0,0
2174,1,Bid,T-008,10000,15000
2174,1,ClearAsk,T-018,0,0
2175,1,Ask,T-030,25000,15
2175,1,ClearAsk,T-018,0,0
2178,1,ClearBid,T-018,0,0
2178,1,ClearBid,T-018,0,0
2179,1,ClearAsk,T-018,0,0
2180,1,ClearAsk,T-018,0,0
2180,1,ClearAsk,T-018,0,0
2183,1,ClearBid,T-011,0,0
2183,1,Ask,T-019,24994,2331
2184,1,ClearAsk,T-011,0,0
2184,1,ClearBid,T-011,0,0
2191,1,ClearBid,T-010,0,0
2191,1,ClearAsk,T-010,0,0
2193,1,Bid,T-034,10002,10000
2200,1,Bid,T-008,10500,15000
2202,1,ClearBid,T-008,0,0
2202,1,Bid,T-008,10500,15000
2203,1,ClearBid,T-028,0,0
2204,1,ClearAsk,T-028,0,0
2204,1,Ask,T-030,25000,50
2207,1,ClearBid,T-034,0,0
2210,1,Ask,T-021,2500,25000
2211,1,Ask,T-001,24998,2000
2213,1,Bid,T-036,6003,10
2213,1,Ask,T-020,25000,10000
2214,1,Ask,T-036,6003,10
2215,1,ClearAsk,T-021,0,0
2215,1,Bid,T-034,2000,10000
2215,1,ClearBid,T-021,0,0
2216,1,Bid,T-030,25000,50
2216,1,Bid,T-002,4000,10000
2216,1,Bid,T-010,100,5
2217,1,Ask,T-021,25000,25000
